,date,Open,Low,Close,Volume,30_day_MA,60_day_MA,90_day_MA,RSI,MACD,MACD_Histogram,Price_Change_Pct,Article Length,article_sentiment,Price_Change_Category,smoothed_sentiment
35,2017-01-20,62.81999969482422,62.369998931884766,62.7400016784668,30213500.0,60.8196667989095,56.81266644795736,55.45011066860623,72.79413827149412,1.3471833794656192,-0.244301509056529,0.7062639595419196,585.0,4.0,positive,3.2
36,2017-01-20,62.81999969482422,62.369998931884766,62.7400016784668,30213500.0,60.97366689046224,56.989999834696455,55.55755513509114,45.588276542988254,1.2727819850742748,-0.2549623227582989,0.7062639595419196,585.0,4.0,positive,3.2
37,2017-01-27,65.91000366210938,64.88999938964844,65.77999877929688,44818000.0,61.24433352152506,57.21799983978271,55.6929995642768,74.30555601546807,1.442492547539587,-0.0682014082343895,2.349466648670462,723.0,4.0,positive,3.2
38,2017-01-30,65.79000091552734,64.80000305175781,65.12999725341797,31651400.0,61.51866671244304,57.43516648610433,55.818221749199765,63.58971583432341,1.5071660283464112,-0.0028223419420521,-0.988144630497445,314.0,4.0,negative,3.6
39,2017-01-31,65.1500015258789,64.26000213623047,64.6500015258789,25270500.0,61.77000007629395,57.64433320363363,55.92488844129775,58.70255542631986,1.5023701956894229,-0.0060945396792324,-0.7369810345168926,583.0,2.0,negative,3.6
40,2017-02-01,64.62000274658203,63.470001220703125,63.58000183105469,39671500.0,61.98566678365072,57.83566659291585,56.01966624789768,55.04451424852139,1.3961356480583405,-0.0898632698482519,-1.655065227486352,649.0,5.0,negative,3.8
41,2017-02-03,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.18633346557617,58.02866662343343,56.10977736579047,61.05771141176334,1.3049701611199112,-0.1448230054293451,0.8073486639440519,625.0,4.0,positive,3.8
42,2017-02-03,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.32033348083496,58.22166665395101,56.21111068725586,61.05771141176334,1.2186727549872955,-0.1848963292495686,0.8073486639440519,412.0,5.0,positive,4.0
43,2017-02-03,63.70000076293945,63.06999969482422,63.68000030517578,30301800.0,62.40966682434082,58.414666684468585,56.31244400872124,57.36843126743804,1.1371728185017744,-0.2131170125880719,0.8073486639440519,625.0,4.0,positive,4.0
44,2017-02-15,64.56999969482422,64.16000366210938,64.52999877929688,17005200.0,62.527333450317386,58.62183335622152,56.41699956258138,65.1898780019653,1.1281665035954092,-0.1776986619955498,-0.0619496913681238,931.0,4.0,negative,4.4
45,2017-02-15,64.56999969482422,64.16000366210938,64.52999877929688,17005200.0,62.6810001373291,58.829000027974445,56.5293329026964,64.68700153996406,1.108253675636334,-0.1580891919636999,-0.0619496913681238,1340.0,4.0,negative,4.2
46,2017-02-16,65.23999786376953,64.44000244140625,64.5199966430664,20546300.0,62.85066668192545,59.03599999745687,56.64155510796441,64.5833142292623,1.0792248944233904,-0.1496943785413149,-0.0154999789550247,1018.0,2.0,negative,3.8
47,2017-02-17,64.69000244140625,64.30000305175781,64.62000274658203,21248800.0,63.04766680399577,59.24566669464112,56.7418884701199,65.14197111540182,1.0521603829908628,-0.141407111979074,0.1550001685041602,1062.0,4.0,positive,3.6
48,2017-02-24,64.80000305175781,64.13999938964844,64.62000274658203,21796800.0,63.18600018819173,59.48700008392334,56.90577740139432,64.92064520465247,1.0189655619768845,-0.139681546394442,0.0,177.0,4.0,negative,3.6
49,2017-02-24,64.80000305175781,64.13999938964844,64.62000274658203,21796800.0,63.3516668955485,59.728333473205566,57.06966633266873,64.92064520465247,0.9813460804191864,-0.141840822361712,0.0,177.0,4.0,negative,3.6
50,2017-03-06,64.55999755859375,63.810001373291016,64.2699966430664,18750300.0,63.482333501180015,59.95966676076253,57.229666307237416,61.50371229977875,0.9127679817055708,-0.1683351368602621,0.0311231798698852,370.0,4.0,positive,3.6
51,2017-03-13,65.19000244140625,64.56999969482422,64.70999908447266,20100000.0,63.63066685994466,60.19833342234293,57.39455519782173,36.79016206298285,0.883736697620968,-0.157893136755892,-0.3388283068983533,895.0,2.0,negative,3.6
52,2017-03-14,64.55000305175781,64.1500015258789,64.41000366210938,14280200.0,63.67833366394043,60.432000160217285,57.55111079745822,40.27036891169915,0.8269890573363057,-0.1717126216324435,-0.4635997938613245,336.0,2.0,negative,3.2
53,2017-03-17,65.23999786376953,64.68000030517578,64.87000274658203,49219700.0,63.74133377075195,60.67866687774658,57.695333056979706,52.98914057543756,0.8097993623437247,-0.1511218533000196,0.3558220283189417,286.0,1.0,positive,2.6
54,2017-03-17,65.23999786376953,64.68000030517578,64.87000274658203,49219700.0,63.78566716512045,60.906666946411136,57.83722199334039,74.71258319960012,0.7871031698299475,-0.1390544366510374,0.3558220283189417,241.0,4.0,positive,2.6
55,2017-03-22,65.13999938964844,64.12000274658203,65.02999877929688,20680000.0,63.83500048319499,61.14066689809163,57.98088866339789,75.2808154004852,0.7731146322100244,-0.1224343794167686,1.277059190960972,585.0,4.0,positive,2.6
56,2017-03-24,65.44999694824219,64.76000213623047,64.9800033569336,22617100.0,63.904333877563474,61.35850028991699,58.12399982876248,73.89710419728708,0.749356289758488,-0.1169541774946441,0.1695708427534414,795.0,4.0,positive,3.0
57,2017-03-27,65.22000122070312,64.3499984741211,65.0999984741211,18614700.0,63.997667185465495,61.55166695912679,58.26844427320693,75.0,0.7317747910349652,-0.1076285409745335,0.1846646829615661,401.0,4.0,positive,3.4
58,2017-04-04,65.80999755859375,65.27999877929688,65.7300033569336,12997400.0,64.11200065612793,61.75150032043457,58.41988877190484,72.9008267110064,0.7599175984584434,-0.0635885868408443,0.2745999951115907,345.0,4.0,positive,4.0
59,2017-04-06,66.05999755859375,65.4800033569336,65.7300033569336,18103500.0,64.2083340962728,61.94766705830892,58.57133327060276,72.9008267110064,0.7733067769416948,-0.0401595266860743,0.2593133079175302,269.0,4.0,positive,4.0
60,2017-04-10,65.81999969482422,65.36000061035156,65.52999877929688,17952700.0,64.30566736857097,62.10800037384033,58.72055549621582,67.9715350802171,0.759029480079306,-0.0435494588387705,-0.2283823465011214,612.0,2.0,negative,3.6
61,2017-04-10,65.81999969482422,65.36000061035156,65.52999877929688,17952700.0,64.40000063578287,62.25466702779134,58.86977772182888,66.78960037161639,0.7391936551292417,-0.0507082270310679,-0.2283823465011214,419.0,4.0,negative,3.6
62,2017-04-11,65.61000061035156,64.8499984741211,65.4800033569336,18791500.0,64.49266738891602,62.40300038655599,59.01844444274902,65.57975221004097,0.7112406684968846,-0.0629289709307401,-0.0762939467337187,509.0,2.0,negative,3.2
63,2017-04-11,65.61000061035156,64.8499984741211,65.4800033569336,18791500.0,64.58533414204915,62.544833755493165,59.16711116366916,65.57975221004097,0.6812348736311122,-0.0743478126372101,-0.0762939467337187,536.0,2.0,negative,2.8
64,2017-04-13,65.86000061035156,64.94999694824219,64.94999694824219,17896500.0,64.65900065104167,62.66133371988932,59.30988892449273,61.564651447641246,0.6076829860927262,-0.1183197601404769,-0.4292601476029833,220.0,1.0,negative,2.2
65,2017-04-17,65.48999786376953,65.01000213623047,65.4800033569336,16689300.0,64.75033404032389,62.7850004196167,59.45855564541287,62.7063462487536,0.5854114146566474,-0.1124730652612446,0.8160222226242242,275.0,3.0,positive,2.4
66,2017-04-19,65.75,64.88999938964844,65.04000091552734,26992800.0,64.82700068155924,62.90033378601074,59.60233345031738,59.9368470200891,0.5261909127679729,-0.1373548537199354,-0.5352477097231745,560.0,4.0,negative,2.4
67,2017-05-05,69.02999877929688,68.48999786376953,69.0,19128800.0,64.93433405558268,63.08933378855387,59.790111245049374,80.9594727372345,0.7896939688784528,0.1009185619124355,0.2761262144275633,806.0,1.0,positive,2.2
68,2017-05-05,69.02999877929688,68.48999786376953,69.0,19128800.0,65.06333414713542,63.29100042978923,59.97788903978136,80.9594727372345,0.9871428707441652,0.2386939710225183,0.2761262144275633,758.0,4.0,positive,2.6
69,2017-05-09,69.27999877929688,68.68000030517578,69.04000091552734,22858400.0,65.2096674601237,63.48983376820882,60.16611128913031,80.61065341289634,1.133780768649757,0.308265495142488,0.145051451377709,694.0,2.0,positive,2.8
70,2017-05-10,69.55999755859375,68.91999816894531,69.30999755859375,17977800.0,65.40066731770834,63.69316705067953,60.357333501180015,81.97922148758282,1.2572856257873468,0.3454162818240622,0.3910727686645909,441.0,5.0,positive,3.2
71,2017-05-12,68.61000061035156,68.04000091552734,68.37999725341797,18714100.0,65.55733388264974,63.87183367411296,60.53822237650554,71.63582707281526,1.2655325906442414,0.2829305973447653,-0.1168592347714936,702.0,1.0,negative,2.6
72,2017-05-15,68.4800033569336,67.56999969482422,68.43000030517578,31530300.0,65.71566721598307,64.01800034840902,60.71966684129503,69.28565044806246,1.2615607115054672,0.2231669745647928,0.0731252614306177,513.0,5.0,positive,3.4
73,2017-05-16,69.44000244140625,68.16000366210938,69.41000366210938,34956000.0,65.90666732788085,64.15816707611084,60.91200023227268,73.05759223371516,1.322248986106473,0.2270841993326389,1.4321253142818955,167.0,4.0,positive,3.4
74,2017-05-18,68.12999725341797,67.13999938964844,67.70999908447266,25201300.0,66.01266733805339,64.27000039418539,61.08544468349881,61.49786932675554,1.2191155143031267,0.099160582023434,0.3408353824799093,536.0,4.0,positive,3.8
75,2017-05-18,68.12999725341797,67.13999938964844,67.70999908447266,25201300.0,66.11866734822591,64.3998337427775,61.25888913472493,61.49786932675554,1.124419882385368,0.0035719600845403,0.3408353824799093,1032.0,4.0,positive,3.6
76,2017-05-23,68.75,68.37999725341797,68.68000030517578,15425800.0,66.2573341369629,64.55400040944417,61.44311137729221,65.38456459734496,1.114793260940246,-0.0048437290884653,0.3360166065566217,816.0,2.0,positive,3.8
77,2017-05-23,68.75,68.37999725341797,68.68000030517578,15425800.0,66.39266738891601,64.7201670964559,61.62800025939941,65.38456459734496,1.0945468394554323,-0.0200721204586229,0.3360166065566217,674.0,5.0,positive,3.8
78,2017-05-26,70.22000122070312,69.5199966430664,69.95999908447266,19827900.0,66.5706672668457,64.87833372751872,61.8482224782308,72.466343472772,1.168318954994362,0.0429599960642452,0.4883601328316667,420.0,1.0,positive,3.2
79,2017-05-30,70.41000366210938,69.7699966430664,70.41000366210938,17072800.0,66.76366729736328,65.05766709645589,62.0734447479248,72.26736063968286,1.248701245954635,0.0986738296196145,0.643231251466081,1022.0,3.0,positive,3.0
80,2017-05-30,70.41000366210938,69.7699966430664,70.41000366210938,17072800.0,66.96833419799805,65.22533384958903,62.29588923984104,75.25868497527806,1.2974486107132035,0.1179369555025466,0.643231251466081,238.0,4.0,positive,3.0
81,2017-05-31,70.73999786376953,69.80999755859375,69.83999633789062,30436400.0,67.13933410644532,65.38500048319499,62.51200031704373,55.80106305402523,1.2753845816181126,0.0766983411259643,-0.8095544589859061,1370.0,5.0,negative,3.6
82,2017-06-07,72.7699966430664,71.94999694824219,72.38999938964844,22301800.0,67.40533396402995,65.54183381398519,62.756444761488176,67.31354007721333,1.446982698773681,0.198637166625226,-0.1792571145001531,822.0,1.0,negative,2.8
83,2017-06-07,72.7699966430664,71.94999694824219,72.38999938964844,22301800.0,67.65600051879883,65.69866714477538,63.00444475809733,67.17943902563078,1.5649358367300437,0.253272243665271,-0.1792571145001531,822.0,1.0,negative,2.8
84,2017-06-12,69.94000244140625,68.12999725341797,69.77999877929688,47761700.0,67.81966705322266,65.80266710917155,63.21100031534831,51.94375590030442,1.4313100603802835,0.0957171738524087,-0.7679193940142937,682.0,4.0,negative,3.0
85,2017-06-14,71.0999984741211,69.43000030517578,70.2699966430664,25510700.0,67.99433364868165,65.91466706593832,63.42522248162164,58.111568364470806,1.3493944234795665,0.0110412295613528,-0.5378696031213881,428.0,4.0,negative,3.0
86,2017-06-15,70.20999908447266,68.80000305175781,69.9000015258789,26068700.0,68.15833358764648,66.03133373260498,63.62511138916015,56.1403475225854,1.2403225114486105,-0.0784245459756822,-0.5265335632031909,212.0,5.0,negative,3.0
87,2017-06-19,70.94000244140625,70.3499984741211,70.87000274658203,23798300.0,68.35066706339518,66.17416712443034,63.818000327216254,56.10366778236859,1.2181115949966852,-0.0805083699420863,1.242861066545764,511.0,2.0,positive,3.2
88,2017-06-21,70.62000274658203,69.94000244140625,70.2699966430664,19891100.0,68.50200017293294,66.30700041453044,64.00166693793403,61.78634354424902,1.1389645314562244,-0.1277243467860378,0.5149377229286989,1175.0,1.0,positive,3.2
89,2017-06-26,71.70999908447266,70.44000244140625,70.52999877929688,19607000.0,68.66200002034505,66.43516705830892,64.1857780456543,62.67983421187864,1.0847159822112218,-0.1455783168248323,-0.9549225023428698,287.0,2.0,negative,2.8
90,2017-06-28,69.83999633789062,68.79000091552734,69.80000305175781,25806200.0,68.80433349609375,66.55500043233236,64.34011141459148,55.147065526466186,0.971618844483828,-0.206940363641781,0.8524837091314463,267.0,4.0,positive,2.8
91,2017-06-30,69.37999725341797,68.73999786376953,68.93000030517578,24161100.0,68.91766688028972,66.6588337580363,64.47566697862413,51.06382840572484,0.8025354679674024,-0.3008189921265654,0.6424331364142333,408.0,2.0,positive,2.2
92,2017-07-05,69.44000244140625,68.22000122070312,69.08000183105469,21176300.0,69.03766682942708,66.76516710917154,64.61455586751302,45.856893778462016,0.6728829674281513,-0.3443771941326532,1.3349034568757243,597.0,1.0,positive,2.0
93,2017-07-06,68.77999877929688,68.12000274658203,68.56999969482422,21117600.0,69.14066670735677,66.86300042470296,64.7434447394477,41.38576177035984,0.5229512599282771,-0.395447121306022,-0.7382775372209105,252.0,1.0,negative,2.0
94,2017-07-10,70.25,69.19999694824219,69.9800033569336,15014500.0,69.30833358764649,66.98366711934408,64.87700034247504,48.221672368194376,0.5120027640219575,-0.3251164937698733,0.7486384671968382,713.0,2.0,positive,2.0
95,2017-07-11,70.68000030517578,69.75,69.98999786376953,17460000.0,69.45866673787435,67.10450038909912,65.00955585903591,50.65048327191663,0.498387375876888,-0.2709855055319543,0.0142819467797927,1492.0,5.0,positive,2.2
96,2017-07-18,73.38999938964844,72.66000366210938,73.30000305175781,26435300.0,69.73400014241537,67.2805004119873,65.17822257147895,53.70220923274045,0.7460864186696767,-0.0186291701913325,-0.0681600864394282,951.0,5.0,negative,2.8
97,2017-07-19,74.04000091552734,73.44999694824219,73.86000061035156,22416200.0,69.89600016276042,67.41516710917155,65.35822257995605,55.719846390971554,0.9763223808746916,0.1692854336109457,0.7639802664105355,206.0,2.0,positive,3.0
98,2017-07-20,74.30000305175781,73.27999877929688,74.22000122070312,42361000.0,70.07000020345052,67.56666717529296,65.55066702100966,70.94339568320468,1.1742984981759008,0.293809240729724,0.4874094332204759,423.0,1.0,positive,3.0
99,2017-07-21,74.29000091552734,73.16999816894531,73.79000091552734,46717100.0,70.22833353678385,67.71900049845378,65.73600035773383,66.69829895041622,1.2817236540739287,0.3209875173022014,-0.5793590650815528,207.0,4.0,negative,3.4
100,2017-08-02,72.55999755859375,71.44000244140625,72.26000213623047,26499200.0,70.32666702270508,67.86366717020671,65.90433370802137,60.08546217128429,1.2292309402145207,0.2147958427542347,-0.4408923763450478,323.0,2.0,negative,2.8
101,2017-08-07,72.9000015258789,72.26000213623047,72.4000015258789,18705700.0,70.46066716512044,68.00900052388509,66.06811150444878,57.03770615839646,1.1852638827728157,0.1366630282500236,-0.3852487315921693,726.0,2.0,negative,2.2
102,2017-08-07,72.9000015258789,72.26000213623047,72.4000015258789,18705700.0,70.59300053914389,68.15433387756347,66.20966707865396,60.37002919523664,1.1373094772811925,0.0709668982067204,-0.3852487315921693,401.0,1.0,negative,2.0
103,2017-08-09,72.51000213623047,72.05000305175781,72.47000122070312,22213400.0,70.69500045776367,68.30083389282227,66.33711153666178,59.62302623512155,1.0923615913431777,0.0208152098149643,-0.4396204022521943,843.0,5.0,negative,2.8
104,2017-08-09,72.51000213623047,72.05000305175781,72.47000122070312,22213400.0,70.85366719563802,68.4331672668457,66.4645559946696,64.27805575411008,1.0446974460488008,-0.0214791483835299,-0.4396204022521943,1109.0,4.0,negative,2.8
105,2017-08-10,72.19000244140625,71.3499984741211,71.41000366210938,24734500.0,70.97700068155925,68.54783401489257,66.59222272237142,62.99791991055855,0.9108901486676756,-0.1242291566117241,-1.4626708165294322,632.0,4.0,negative,3.2
106,2017-08-11,72.69999694824219,71.27999877929688,72.5,21443700.0,71.10433400472006,68.68083407084147,66.7374449412028,66.31679180917187,0.8826261318199897,-0.1219945387675283,1.5263916566202074,556.0,2.0,positive,3.2
107,2017-08-23,73.1500015258789,72.52999877929688,72.72000122070312,13766500.0,71.2390007019043,68.81583404541016,66.89311163160536,70.36311893401057,0.8679734965473216,-0.1093177392321572,-0.6014248487990925,647.0,4.0,negative,3.8
108,2017-08-23,73.1500015258789,72.52999877929688,72.72000122070312,13766500.0,71.33100077311198,68.95083401997884,67.02922274271647,65.60364820982767,0.8466020757889936,-0.1045513279923882,-0.6014248487990925,272.0,1.0,negative,3.0
109,2017-08-23,73.1500015258789,72.52999877929688,72.72000122070312,13766500.0,71.40800069173177,69.08583399454753,67.17444496154785,65.5644492697266,0.8202101982627994,-0.1047545644148659,-0.6014248487990925,691.0,2.0,negative,2.6
110,2017-08-25,73.3499984741211,72.4800033569336,72.81999969482422,12794300.0,71.48833389282227,69.22833404541015,67.31300053066677,45.68341523054947,0.79816276282871,-0.1014415998791643,0.1788378718555749,276.0,4.0,positive,2.6
111,2017-08-29,73.16000366210938,72.05000305175781,73.05000305175781,11478400.0,71.59533411661783,69.36733411153158,67.45511169433594,42.25623116354926,0.7901411052744436,-0.0875706059467447,0.3020749899381725,1463.0,2.0,positive,2.6
112,2017-08-29,73.16000366210938,72.05000305175781,73.05000305175781,11478400.0,71.61733423868814,69.51133410135905,67.56700062221951,37.98768642687054,0.774851873797175,-0.0822878699392106,0.3020749899381725,713.0,2.0,positive,2.2
113,2017-09-06,74.04000091552734,73.3499984741211,73.4000015258789,16535800.0,71.6510009765625,69.65350074768067,67.68277842203776,45.92901945418694,0.781963016600443,-0.0601413817087542,-0.2852860789721578,605.0,4.0,negative,2.8
114,2017-09-06,74.04000091552734,73.3499984741211,73.4000015258789,16535800.0,71.7716677347819,69.79566739400228,67.792333984375,67.48468267750073,0.7786231653312115,-0.0507849863823887,-0.2852860789721578,526.0,4.0,negative,3.2
115,2017-09-07,74.5999984741211,73.5999984741211,74.33999633789062,17471200.0,71.90733439127604,69.95083401997884,67.91222284105089,73.89162098727617,0.8421186154051696,0.0101683709532555,1.2806468562269746,1257.0,2.0,positive,2.8
116,2017-09-13,75.2300033569336,74.55000305175781,75.20999908447266,13380800.0,72.08433430989584,70.12133394877115,68.04900059170193,78.49900337984226,0.9516708980633553,0.0957765228891528,0.7096930598969875,659.0,4.0,positive,3.2
117,2017-09-15,75.38999938964844,74.06999969482422,75.30999755859375,38578400.0,72.23233413696289,70.29150060017903,68.19355612860785,78.62904466279863,1.034634292405613,0.1429919337851284,0.7222160489122054,689.0,1.0,positive,3.0
118,2017-09-15,75.38999938964844,74.06999969482422,75.30999755859375,38578400.0,72.40033416748047,70.4511671702067,68.33811166551378,78.62904466279863,1.0878433986007678,0.1569608319842265,0.7222160489122054,819.0,2.0,positive,2.6
119,2017-09-19,75.70999908447266,75.01000213623047,75.44000244140625,16093300.0,72.56400095621744,70.61300048828124,68.4781116909451,100.0,1.127505128880017,0.1572980498107805,0.3725369420624957,209.0,2.0,positive,2.2
120,2017-09-19,75.70999908447266,75.01000213623047,75.44000244140625,16093300.0,72.7520009358724,70.77816721598307,68.6206672668457,100.0,1.145730072786776,0.1404183949740316,0.3725369420624957,732.0,2.0,positive,2.2
121,2017-09-22,74.51000213623047,73.8499984741211,74.41000366210938,14111400.0,72.93466771443686,70.92616729736328,68.75077841016981,72.53336588541667,1.0647869772394785,0.0475802395413871,0.269511629300867,884.0,4.0,positive,2.2
