date	Stock	Open	Low	Close	Volume	30_day_MA	60_day_MA	90_day_MA	30_day_MA	60_day_MA	90_day_MA	SMA_30	SMA_60	SMA_90	EMA_30	EMA_60	EMA_90	RSI	EMA_12	EMA_26	MACD	Signal_Line	MACD_Histogram	Price_Change_Pct	Article Length	article_sentiment
3/7/2022	MSFT	289.6900024	278.5299988	278.9100037	43157200	292.9773356	292.5891663	296.1815559	292.9773356	292.5891663	296.1815559	292.9773356	292.5891663	296.1815559	290.3412924	293.4138319	295.9586722	0	285.5645814	289.6973581	-4.132776746	-2.524295479	-1.608481268	-3.777679653	548	4
3/7/2022	MSFT	289.6900024	278.5299988	278.9100037	43157200	292.3640025	292.3209997	295.8812225	292.3640025	292.3209997	295.8812225	292.3640025	292.3209997	295.8812225	289.6037899	292.9382965	295.5839762	0	284.5408002	288.8982948	-4.35749464	-2.890935311	-1.466559329	-3.777679653	611	1
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	291.6486694	292.0018331	295.5468892	291.6486694	292.0018331	295.5468892	291.6486694	292.0018331	295.5468892	288.716449	292.3780247	295.1502626	0	283.203755	287.9317549	-4.727999979	-3.258348244	-1.469651734	-1.097127216	168	1
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	290.9333364	291.6826665	295.2125559	290.9333364	291.6826665	295.2125559	290.9333364	291.6826665	295.2125559	287.8863559	291.8361225	294.7260811	0	282.072409	287.0368106	-4.964401598	-3.599558915	-1.364842683	-1.097127216	612	4
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	290.1686696	291.2723333	294.8782227	290.1686696	291.2723333	294.8782227	290.1686696	291.2723333	294.8782227	287.1098172	291.3119875	294.3112223	0	281.1151162	286.2081584	-5.093042164	-3.898255565	-1.194786599	-1.097127216	1355	2
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	289.5320028	290.8781667	294.5438894	289.5320028	290.8781667	294.5438894	289.5320028	290.8781667	294.5438894	286.3833778	290.8050373	293.9054813	0	280.3050993	285.4408878	-5.135788566	-4.145762165	-0.990026401	-1.097127216	677	2
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	288.8953359	290.6768336	294.2650004	288.8953359	290.6768336	294.2650004	288.8953359	290.6768336	294.2650004	285.7038054	290.3147084	293.5086577	0	279.6197003	284.7304522	-5.110751832	-4.338760099	-0.771991733	-1.097127216	916	1
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	288.0840027	290.4755005	293.9861115	288.0840027	290.4755005	293.9861115	288.0840027	290.4755005	293.9861115	285.0680764	289.8404559	293.1205554	0	279.0397474	284.0726413	-5.032893971	-4.477586873	-0.555307098	-1.097127216	210	1
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	287.2726695	290.2741674	293.7072225	287.2726695	290.2741674	293.7072225	287.2726695	290.2741674	293.7072225	284.4733622	289.3817526	292.7409829	0	278.5490179	283.4635573	-4.914539305	-4.564977359	-0.349561946	-1.097127216	304	2
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	286.4613363	290.0763341	293.4283335	286.4613363	290.0763341	293.4283335	286.4613363	290.0763341	293.4283335	283.9170167	288.9380888	292.3697527	0	278.1337854	282.8995905	-4.765805145	-4.605142917	-0.160662228	-1.097127216	622	1
3/8/2022	MSFT	283.9599915	270	275.8500061	48159500	285.6500031	289.8785009	293.1093336	285.6500031	289.8785009	293.1093336	285.6500031	289.8785009	293.1093336	283.3965644	288.5089713	292.0066813	0	277.7824347	282.3773991	-4.594964362	-4.603107206	0.008142843	-1.097127216	212	2
3/9/2022	MSFT	289.6000061	280.7799988	288.5	35204500	285.4026693	289.8915009	292.9308892	285.4026693	289.8915009	292.9308892	285.4026693	289.8915009	292.9308892	283.7258183	288.5086772	291.9296114	80.52196548	279.4312909	282.8309251	-3.399634158	-4.362412596	0.962778438	4.585823316	428	1
3/9/2022	MSFT	289.6000061	280.7799988	288.5	35204500	285.1553355	289.9045008	292.7524448	285.1553355	289.9045008	292.7524448	285.1553355	289.9045008	292.7524448	284.03383	288.5083927	291.8542353	80.52196548	280.8264769	283.2508565	-2.42437962	-3.974806001	1.550426381	4.585823316	451	2
3/9/2022	MSFT	289.6000061	280.7799988	288.5	35204500	284.9080017	289.9175008	292.5740004	284.9080017	289.9175008	292.5740004	284.9080017	289.9175008	292.5740004	284.32197	288.5081175	291.7805159	80.52196548	282.0070189	283.639682	-1.632663049	-3.50637741	1.873714362	4.585823316	596	1
3/9/2022	MSFT	289.6000061	280.7799988	288.5	35204500	284.6606679	290.0546677	292.395556	284.6606679	290.0546677	292.395556	284.6606679	290.0546677	292.395556	284.5915203	288.5078514	291.7084166	80.52196548	283.0059391	283.9997055	-0.993766441	-3.003855217	2.010088775	4.585823316	456	1
3/9/2022	MSFT	289.6000061	280.7799988	288.5	35204500	284.4133341	290.1918345	292.2171115	284.4133341	290.1918345	292.2171115	284.4133341	290.1918345	292.2171115	284.8436803	288.5075939	291.637902	80.52196548	283.8511792	284.3330607	-0.481881447	-2.499460463	2.017579015	4.585823316	621	1
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	284.0690002	290.2805013	292.0063338	284.0690002	290.2805013	292.0063338	284.0690002	290.2805013	292.0063338	284.8918297	288.411935	291.5049809	81.29817404	284.1186896	284.426167	-0.307477469	-2.061063864	1.753586395	-1.008666781	195	1
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	283.7246663	290.1305013	291.795556	283.7246663	290.1305013	291.795556	283.7246663	290.1305013	291.795556	284.9368727	288.3194124	291.3749813	81.29817404	284.3450444	284.5123766	-0.167332158	-1.682317523	1.514985365	-1.008666781	634	2
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	283.3803324	289.9805013	291.5108894	283.3803324	289.9805013	291.5108894	283.3803324	289.9805013	291.5108894	284.9790097	288.2299234	291.2478388	81.29817404	284.5365755	284.5922003	-0.055624782	-1.356978974	1.301354193	-1.008666781	218	1
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	283.0359985	289.8305013	291.2262227	283.0359985	289.8305013	291.2262227	283.0359985	289.8305013	291.2262227	285.0184282	288.1433684	291.1234906	81.29817404	284.6986403	284.6661111	0.032529143	-1.079077351	1.111606494	-1.008666781	771	1
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	282.8936656	289.6805013	290.9415561	282.8936656	289.6805013	290.9415561	282.8936656	289.6805013	290.9415561	285.0553036	288.0596513	291.0018753	81.29817404	284.835772	284.7345471	0.101224906	-0.8430169	0.944241805	-1.008666781	281	1
3/10/2022	MSFT	286.6000061	280.5799866	285.5899963	30628000	282.7513326	289.5305013	290.6568895	282.7513326	289.5305013	290.6568895	282.7513326	289.5305013	290.6568895	285.0897999	287.978679	290.8829329	81.29817404	284.9518065	284.7979137	0.153892812	-0.643634957	0.797527769	-1.008666781	960	1
3/11/2022	MSFT	289.5100098	279.4299927	280.0700073	27209300	282.425	289.2885015	290.3108897	282.425	289.2885015	290.3108897	282.425	289.2885015	290.3108897	284.7659423	287.7193783	290.6452862	60.00949694	284.2007605	284.4476984	-0.246937927	-0.564295551	0.317357624	-1.932836964	647	1
3/11/2022	MSFT	289.5100098	279.4299927	280.0700073	27209300	282.0986674	289.0465017	290.0630008	282.0986674	289.0465017	290.0630008	282.0986674	289.0465017	290.0630008	284.4629788	287.4685792	290.4128625	60.00949694	283.56526	284.123425	-0.558164997	-0.56306944	0.004904444	-1.932836964	508	3
3/11/2022	MSFT	289.5100098	279.4299927	280.0700073	27209300	281.7723348	288.8045019	289.815112	281.7723348	288.8045019	289.815112	281.7723348	288.8045019	289.815112	284.1795613	287.2260031	290.185547	60.00949694	283.0275288	283.8231718	-0.795643014	-0.609584155	-0.186058859	-1.932836964	558	2
3/11/2022	MSFT	289.5100098	279.4299927	280.0700073	27209300	281.4460022	288.562502	289.6487786	281.4460022	288.562502	289.6487786	281.4460022	288.562502	289.6487786	283.9144287	286.9913803	289.9632274	0	282.5725255	283.5451596	-0.972634133	-0.682194151	-0.290439983	-1.932836964	212	1
3/14/2022	MSFT	285.3999939	275.8200073	276.4400024	30660700	280.9986694	288.2146688	289.4421119	280.9986694	288.2146688	289.4421119	280.9986694	288.2146688	289.4421119	283.4322077	286.6454335	289.6660137	0	281.6290604	283.0188517	-1.389791278	-0.823713576	-0.566077702	-1.296106255	770	4
3/14/2022	MSFT	285.3999939	275.8200073	276.4400024	30660700	280.9163361	287.8668355	289.2354451	280.9163361	287.8668355	289.2354451	280.9163361	287.8668355	289.2354451	282.9810977	286.3108292	289.3753321	0	280.8307438	282.5315295	-1.700785722	-0.999128005	-0.701657717	-1.296106255	682	4
3/14/2022	MSFT	285.3999939	275.8200073	276.4400024	30660700	280.8340027	287.5190023	289.0287784	280.8340027	287.5190023	289.0287784	280.8340027	287.5190023	289.0287784	282.5590915	285.9871955	289.0910392	0	280.1552451	282.0803053	-1.925060164	-1.184314437	-0.740745727	-1.296106255	687	3
3/14/2022	MSFT	285.3999939	275.8200073	276.4400024	30660700	280.7516693	287.171169	288.8221117	280.7516693	287.171169	288.8221117	280.7516693	287.171169	288.8221117	282.1643116	285.6741728	288.8129944	0	279.5836693	281.6625051	-2.078835751	-1.3632187	-0.715617051	-1.296106255	428	4
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	281.0263357	287.0018356	288.7348894	281.0263357	287.0018356	288.7348894	281.0263357	287.0018356	288.7348894	282.4859685	285.7225604	288.776445	53.9274892	280.7477193	282.0689857	-1.321266471	-1.354828254	0.033561783	3.874255303	5081	2
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	281.301002	286.8325022	288.6476671	281.301002	286.8325022	288.6476671	281.301002	286.8325022	288.6476671	282.7868734	285.7693615	288.7406988	53.9274892	281.7326846	282.4453567	-0.712672117	-1.226397027	0.513724909	3.874255303	360	4
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	281.6776683	286.6631688	288.5604448	281.6776683	286.6631688	288.5604448	281.6776683	286.6631688	288.5604448	283.068365	285.8146281	288.7057382	53.9274892	282.5661168	282.7938484	-0.22773156	-1.026663934	0.798932373	3.874255303	1736	4
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	282.0543345	286.4938354	288.4732225	282.0543345	286.4938354	288.4732225	282.0543345	286.4938354	288.4732225	283.3316959	285.8584106	288.671546	53.9274892	283.2713287	283.1165258	0.154802854	-0.790370576	0.94517343	3.874255303	425	1
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	282.4310008	286.2998352	288.3252224	282.4310008	286.2998352	288.3252224	282.4310008	286.2998352	288.3252224	283.5780377	285.9007576	288.6381053	53.9274892	283.8680464	283.4153012	0.452745169	-0.541747427	0.994492596	3.874255303	275	2
3/15/2022	MSFT	287.8200073	278.730011	287.1499939	34245100	282.807667	286.1698349	288.1880001	282.807667	286.1698349	288.1880001	282.807667	286.1698349	288.1880001	283.8084865	285.9417161	288.6053996	53.9274892	284.3729614	283.6919451	0.681016269	-0.297194688	0.978210957	3.874255303	359	2
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	283.4256673	286.1605016	288.2597782	283.4256673	286.1605016	288.2597782	283.4256673	286.1605016	288.2597782	284.4911657	286.2187095	288.732534	83.17886002	285.9140465	284.4843947	1.429651791	0.048174608	1.381477183	2.521337596	906	4
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	284.0436676	286.0638351	288.3315562	284.0436676	286.0638351	288.3315562	284.0436676	286.0638351	288.3315562	285.1298012	286.4866212	288.8568742	83.17886002	287.2180416	285.2181443	1.999897266	0.43851914	1.561378126	2.521337596	1112	4
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	284.6616679	285.9671687	288.4033342	284.6616679	285.9671687	288.4033342	284.6616679	285.9671687	288.4033342	285.7272343	286.7457488	288.9784817	83.17886002	288.3214221	285.8975421	2.423879933	0.835591298	1.588288635	2.521337596	1172	1
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	285.2796682	285.8705022	288.4774455	285.2796682	285.8705022	288.4774455	285.2796682	285.8705022	288.4774455	286.2861233	286.9963805	289.0974165	83.17886002	289.2550517	286.5266142	2.728437523	1.214160543	1.51427698	2.521337596	288	1
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	285.8976685	285.7738358	288.5515567	285.8976685	285.7738358	288.5515567	285.8976685	285.7738358	288.5515567	286.808955	287.2387947	289.2137373	100	290.045046	287.1090883	2.935957714	1.558519977	1.377437736	2.521337596	252	1
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	286.0940023	285.7483358	288.625668	286.0940023	285.7483358	288.625668	286.0940023	285.7483358	288.625668	287.2980557	287.473261	289.3275017	100	290.7135027	287.6484162	3.06508655	1.859833292	1.205253258	2.521337596	556	1
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	286.2903361	285.7228358	288.6997793	286.2903361	285.7228358	288.6997793	286.2903361	285.7228358	288.6997793	287.7556014	287.7000398	289.4387657	100	291.2791199	288.1477938	3.131326106	2.114131855	1.017194251	2.521337596	653	1
3/16/2022	MSFT	294.5700073	283.2000122	294.3900146	37826300	286.4866699	285.6973358	288.7738905	286.4866699	285.6973358	288.7738905	286.4866699	285.6973358	288.7738905	288.1836281	287.9193832	289.5475844	100	291.7577191	288.6101806	3.147538565	2.320813197	0.826725368	2.521337596	1163	4
3/17/2022	MSFT	295.6099854	289.3699951	295.2200012	30816600	286.71067	285.6856689	288.9400018	286.71067	285.6856689	288.9400018	286.71067	285.6856689	288.9400018	288.6375876	288.1587477	289.6722529	100	292.2903779	289.0997969	3.190581004	2.494766758	0.695814246	0.281934349	634	5
3/17/2022	MSFT	295.6099854	289.3699951	295.2200012	30816600	286.93467	285.6740021	289.106113	286.93467	285.6740021	289.106113	286.93467	285.6740021	289.106113	289.0622595	288.3902642	289.7941814	100	292.7410892	289.5531454	3.187943815	2.63340217	0.554541646	0.281934349	4996	1
3/17/2022	MSFT	295.6099854	289.3699951	295.2200012	30816600	287.2556702	285.6623352	289.2722243	287.2556702	285.6623352	289.2722243	287.2556702	285.6623352	289.2722243	289.4595331	288.61419	289.9134302	100	293.1224603	289.9729125	3.149547798	2.736631295	0.412916502	0.281934349	454	5
3/21/2022	MSFT	300.1400146	294.8999939	299.1600037	28351200	287.7080037	285.716335	289.3230021	287.7080037	285.716335	289.3230021	287.7080037	285.716335	289.3230021	290.0853699	288.9599544	290.1166516	100	294.0513131	290.6534377	3.397875354	2.868880107	0.528995247	-0.422723777	1103	4
3/21/2022	MSFT	300.1400146	294.8999939	299.1600037	28351200	288.1603373	285.7703349	289.37378	288.1603373	285.7703349	289.37378	288.1603373	285.7703349	289.37378	290.6708302	289.2943823	290.3154066	100	294.8372655	291.2835537	3.553711755	3.005846436	0.547865318	-0.422723777	235	1
3/22/2022	MSFT	305	298.769989	304.0599976	27599700	288.776004	285.9060013	289.4790022	288.776004	285.9060013	289.4790022	288.776004	285.9060013	289.4790022	291.5346474	289.7785008	290.6174855	100	296.2561473	292.229957	4.026190365	3.209915222	0.816275143	1.637917448	514	4
3/22/2022	MSFT	305	298.769989	304.0599976	27599700	289.3916707	286.1426682	289.5842244	289.3916707	286.1426682	289.5842244	289.3916707	286.1426682	289.5842244	292.3427345	290.2467466	290.9129253	100	297.4567397	293.1062563	4.350483403	3.438028858	0.912454545	1.637917448	638	2
3/22/2022	MSFT	305	298.769989	304.0599976	27599700	290.0073374	286.379335	289.6894467	290.0073374	286.379335	289.6894467	290.0073374	286.379335	289.6894467	293.098687	290.6996401	291.201872	100	298.4726255	293.9176445	4.554980987	3.661419284	0.893561703	1.637917448	224	4
3/22/2022	MSFT	305	298.769989	304.0599976	27599700	290.8070038	286.6160019	289.7946689	290.8070038	286.6160019	289.7946689	290.8070038	286.6160019	289.7946689	293.8058683	291.1376846	291.4844681	100	299.3322212	294.6689299	4.663291276	3.861793683	0.801497594	1.637917448	1236	2
3/23/2022	MSFT	303.230011	297.7200012	299.4899902	25715400	291.4543365	286.776502	289.8491133	291.4543365	286.776502	289.8491133	291.4543365	286.776502	289.8491133	294.1725859	291.4115307	291.6604137	67.90722993	299.3564934	295.0260455	4.330447856	3.955524517	0.374923339	-1.502995251	550	4
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	292.2553365	287.0138357	289.9547801	292.2553365	287.0138357	289.9547801	292.2553365	287.0138357	289.9547801	294.8130646	291.8275463	291.9338113	75.75593716	300.0862646	295.6981907	4.388073817	4.042034377	0.34603944	1.539288797	1579	2
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	293.0563365	287.2511693	290.0604468	293.0563365	287.2511693	290.0604468	293.0563365	287.2511693	290.0604468	295.4122221	292.229922	292.2012002	75.75593716	300.7037633	296.3205474	4.383215822	4.110270666	0.272945156	1.539288797	1652	3
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	293.9783366	287.488503	290.1358914	293.9783366	287.488503	290.1358914	293.9783366	287.488503	290.1358914	295.9727243	292.6191051	292.4627124	75.75593716	301.2262622	296.8968036	4.329458524	4.154108238	0.175350286	1.539288797	197	5
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	294.9003367	287.9083364	290.2113359	294.9003367	287.9083364	290.2113359	294.9003367	287.9083364	290.2113359	296.4970651	292.9955281	292.7184771	75.75593716	301.6683766	297.4303742	4.238002424	4.170887075	0.067115349	1.539288797	156	4
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	295.8223368	288.3281698	290.2867805	295.8223368	288.3281698	290.2867805	295.8223368	288.3281698	290.2867805	296.9875774	293.3596093	292.9686206	74.63927652	302.0424735	297.924421	4.11805246	4.160320152	-0.042267692	1.539288797	1704	4
3/24/2022	MSFT	304.2000122	298.3200073	304.1000061	24484500	296.744337	288.7480031	290.362225	296.744337	288.7480031	290.362225	296.744337	288.7480031	290.362225	297.4464437	293.7117535	293.2132664	74.63927652	302.3590169	298.3818717	3.977145196	4.123685161	-0.146539965	1.539288797	636	4
3/25/2022	MSFT	305.5	299.2900085	303.6799927	22566500	297.2953369	289.1608363	290.4330027	297.2953369	289.1608363	290.4330027	297.2953369	289.1608363	290.4330027	297.8486082	294.038581	293.4433044	72.9391983	302.562244	298.7743251	3.787918829	4.056531894	-0.268613065	-0.138116876	198	2
3/25/2022	MSFT	305.5	299.2900085	303.6799927	22566500	297.8463369	289.5736694	290.5037804	297.8463369	289.5736694	290.5037804	297.8463369	289.5736694	290.5037804	298.2248265	294.3546928	293.6682865	65.58613621	302.7342053	299.1377079	3.596497388	3.964524993	-0.368027605	-0.138116876	504	2
3/25/2022	MSFT	305.5	299.2900085	303.6799927	22566500	298.3973368	290.0375025	290.5745582	298.3973368	290.0375025	290.5745582	298.3973368	290.0375025	290.5745582	298.5767728	294.6604404	293.888324	65.58613621	302.8797111	299.4741735	3.405537599	3.852727514	-0.447189915	-0.138116876	321	1
3/28/2022	MSFT	310.7999878	304.3299866	310.7000122	29578200	299.1823374	290.618336	290.7233361	299.1823374	290.618336	290.7233361	299.1823374	290.618336	290.7233361	299.3589172	295.186328	294.2578117	69.97590919	304.0828343	300.3057171	3.777117241	3.83760546	-0.060488218	2.311650323	336	4
3/29/2022	MSFT	315.8200073	309.0499878	315.4100037	30393400	300.1243378	291.2776693	290.9080027	300.1243378	291.2776693	290.9080027	300.1243378	291.2776693	290.9080027	300.3944712	295.8493993	294.722695	76.60567457	305.8254758	301.4245531	4.400922635	3.950268895	0.450653741	1.515928957	597	1
3/29/2022	MSFT	315.8200073	309.0499878	315.4100037	30393400	301.0663381	291.9370026	291.135336	301.0663381	291.9370026	291.135336	301.0663381	291.9370026	291.135336	301.3632152	296.4907306	295.1773612	76.60567457	307.3000185	302.4605124	4.839506091	4.128116334	0.711389757	1.515928957	439	2
3/29/2022	MSFT	315.8200073	309.0499878	315.4100037	30393400	301.7670044	292.5963359	291.3626692	301.7670044	292.5963359	291.3626692	301.7670044	292.5963359	291.3626692	302.2694596	297.1110346	295.6220346	76.60567457	308.5477085	303.419734	5.127974541	4.328087975	0.799886566	1.515928957	989	4
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	302.2310038	293.1373357	291.4528914	302.2310038	293.1373357	291.4528914	302.2310038	293.1373357	291.4528914	302.6591718	297.4782137	295.9008909	68.48279584	308.5111376	303.7819757	4.729161876	4.408302756	0.320859121	-1.768300533	539	1
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	302.6950033	293.6783356	291.5431135	302.6950033	293.6783356	291.5431135	302.6950033	293.6783356	291.5431135	303.0237412	297.8333542	296.1736186	60.9350254	308.480193	304.1173848	4.362808229	4.39920385	-0.036395622	-1.768300533	2586	2
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	303.1590027	294.2193354	291.6333357	303.1590027	294.2193354	291.6333357	303.1590027	294.2193354	291.6333357	303.36479	298.1768507	296.4403522	60.9350254	308.4540091	304.4279487	4.026060405	4.324575161	-0.298514756	-1.768300533	657	2
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	303.6230021	294.7603353	291.7235579	303.6230021	294.7603353	291.7235579	303.6230021	294.7603353	291.7235579	303.6838356	298.509085	296.7012235	60.9350254	308.4318535	304.7155078	3.71634561	4.202929251	-0.486583641	-1.768300533	752	2
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	304.0870015	295.0905019	291.8612244	304.0870015	295.0905019	291.8612244	304.0870015	295.0905019	291.8612244	303.9822977	298.8304264	296.9563614	60.9350254	308.4131064	304.9817663	3.431340052	4.048611411	-0.61727136	-1.768300533	673	5
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	304.551001	295.4206685	291.9988909	304.551001	295.4206685	291.9988909	304.551001	295.4206685	291.9988909	304.2615041	299.141232	297.2058918	60.9350254	308.3972435	305.228302	3.168941508	3.87267743	-0.703735923	-1.768300533	627	4
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	305.0150004	295.7508352	292.1365573	305.0150004	295.7508352	292.1365573	305.0150004	295.7508352	292.1365573	304.5226972	299.4418473	297.4499381	60.9350254	308.383821	305.4565757	2.92724531	3.683591006	-0.756345697	-1.768300533	1180	4
3/31/2022	MSFT	315.1400146	307.8900146	308.3099976	33422100	305.4513336	296.0810018	292.2742238	305.4513336	296.0810018	292.2742238	305.4513336	296.0810018	292.2742238	304.7670392	299.7326063	297.6886208	62.29421317	308.3724636	305.6679403	2.704523271	3.487777459	-0.783254188	-1.768300533	1160	2
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	305.9246674	296.4296687	292.4242238	305.9246674	296.4296687	292.4242238	305.9246674	296.4296687	292.4242238	305.0672311	300.0502262	297.9464536	64.39320778	308.5336251	305.9458717	2.587753443	3.307772656	-0.720019213	0.360032395	1816	1
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	306.3980011	296.8268356	292.5742238	306.3980011	296.8268356	292.5742238	306.3980011	296.8268356	292.5742238	305.3480558	300.3574324	298.1986197	64.39320778	308.6699925	306.2032155	2.466777043	3.139573533	-0.67279649	0.360032395	630	4
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	306.7400014	297.2240026	292.7242238	306.7400014	297.2240026	292.7242238	306.7400014	297.2240026	292.7242238	305.6107627	300.6545662	298.4452437	45.0464495	308.7853804	306.4414968	2.343883544	2.980435536	-0.636551991	0.360032395	2738	5
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	307.0820017	297.6211695	292.8742238	307.0820017	297.6211695	292.8742238	307.0820017	297.6211695	292.8742238	305.8565208	300.9419579	298.6864475	13.52025455	308.8830162	306.6621277	2.22088854	2.828526136	-0.607637596	0.360032395	510	4
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	307.2606689	298.0183365	293.0242238	307.2606689	298.0183365	293.0242238	307.2606689	298.0183365	293.0242238	306.0864236	301.2199269	298.92235	13.52025455	308.9656312	306.8664155	2.099215662	2.682664042	-0.58344838	0.360032395	1077	2
4/1/2022	MSFT	310.1300049	305.5400085	309.4200134	27110500	307.4393361	298.4155034	293.2415575	307.4393361	298.4155034	293.2415575	307.4393361	298.4155034	293.2415575	306.3014939	301.4887822	299.1530679	13.52025455	309.0355361	307.0555709	1.979965223	2.542124278	-0.562159055	0.360032395	946	2
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	307.8030029	298.9051702	293.5205577	307.8030029	298.9051702	293.5205577	307.8030029	298.9051702	293.5205577	306.8607524	301.9307894	299.5006928	100	309.9485308	307.641825	2.306705754	2.495040573	-0.188334819	1.793674472	746	2
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	308.1666697	299.4868368	293.7995578	308.1666697	299.4868368	293.7995578	308.1666697	299.4868368	293.7995578	307.3839298	302.3583045	299.8406776	100	310.7210647	308.1846529	2.536411803	2.503314819	0.033096984	1.793674472	237	4
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	308.6826701	300.0685033	294.078558	308.6826701	300.0685033	294.078558	308.6826701	300.0685033	294.078558	307.8733537	302.7718028	300.1731902	100	311.3747472	308.6872713	2.687475952	2.540147046	0.147328906	1.793674472	574	2
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	309.0450033	300.6501699	294.3575582	309.0450033	300.6501699	294.3575582	309.0450033	300.6501699	294.3575582	308.3312019	303.1717437	300.4983949	100	311.9278632	309.1526587	2.775204547	2.587158546	0.188046001	1.793674472	645	1
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	309.4073364	301.2318364	294.6365584	309.4073364	301.2318364	294.6365584	309.4073364	301.2318364	294.6365584	308.7595116	303.5585718	300.8164521	100	312.3958845	309.5835729	2.812311515	2.63218914	0.180122375	1.793674472	4465	1
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	309.7696696	301.8740031	294.9155585	309.7696696	301.8740031	294.9155585	309.7696696	301.8740031	294.9155585	309.1601883	303.9327171	301.1275192	100	312.7919024	309.9825676	2.809334791	2.66761827	0.141716521	1.793674472	912	4
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	310.1320028	302.5161697	295.3162252	310.1320028	302.5161697	295.3162252	310.1320028	302.5161697	295.3162252	309.535015	304.2945952	301.4317495	100	313.1269945	310.3520072	2.774987389	2.689092094	0.085895295	1.793674472	502	2
4/4/2022	MSFT	315.1099854	309.7099915	314.9700012	24289600	310.4943359	303.1583364	295.7168918	310.4943359	303.1583364	295.7168918	310.4943359	303.1583364	295.7168918	309.8856592	304.6446085	301.7292935	100	313.410534	310.6940808	2.716453244	2.694564324	0.02188892	1.793674472	224	4
4/5/2022	MSFT	314.8699951	309.8699951	310.8800049	23156700	310.7203359	303.7323364	296.0721141	310.7203359	303.7323364	296.0721141	310.7203359	303.7323364	296.0721141	309.9498106	304.8490478	301.9304081	57.57258225	313.0212219	310.7078529	2.313368912	2.618325241	-0.30495633	-1.298535201	455	2
4/5/2022	MSFT	314.8699951	309.8699951	310.8800049	23156700	310.9603363	304.1278366	296.4273363	310.9603363	304.1278366	296.4273363	310.9603363	304.1278366	296.4273363	310.0098231	305.0467841	302.1271025	57.57258225	312.6918039	310.7206049	1.971198921	2.488899977	-0.517701057	-1.298535201	693	2
4/5/2022	MSFT	314.8699951	309.8699951	310.8800049	23156700	311.2003367	304.5233368	296.7825585	311.2003367	304.5233368	296.7825585	311.2003367	304.5233368	296.7825585	310.0659639	305.2380372	302.319474	57.57258225	312.4130656	310.7324123	1.680653213	2.327250624	-0.646597411	-1.298535201	627	1
